City_ID,City,Country,Max Temp,Current Description,Lat,Lng,Hotel Name
2,Mahebourg,MU,76.24,broken clouds,-20.4081,57.7,Shandrani Beachcomber Resort & Spa
5,Mouila,GA,74.12,overcast clouds,-1.8685,11.0559,Hôtel du Lac Bleu
6,Bambous Virieux,MU,77.25,broken clouds,-20.3428,57.7575,Casa Tia Villa
8,Salalah,OM,87.89,clear sky,17.0151,54.0924,HAMDAN PLAZA HOTEL SALALAH
11,Ribeira Grande,PT,68.5,overcast clouds,38.5167,-28.7,Quinta da Meia Eira
12,Port Elizabeth,ZA,66.09,scattered clouds,-33.918,25.5701,39 On Nile Guest House
13,Qui Nhon,VN,83.66,scattered clouds,13.7667,109.2333,Hoang Yen Canary Hotel
14,Binzhou,CN,75.27,light rain,37.3667,118.0167,Hampton By Hilton Binzhou
17,Saint-Philippe,RE,77.22,light rain,-21.3585,55.7679,"Chambres d'hôte ""La Trinité"""
18,Wum,CM,65.07,overcast clouds,6.3833,10.0667,Wum Council Hall
24,Kanigoro,ID,86.92,scattered clouds,-8.13,112.219,Musafer Villa ( Villa Erlin )
27,Jiazi,CN,86.38,clear sky,22.8779,116.067,Hotel Jin Hao
29,Belmonte,BR,75.7,broken clouds,-15.8631,-38.8828,Pousada Monte Carmelo O Pão
31,Tamandare,BR,75.36,scattered clouds,-8.7597,-35.1047,Pousada 100 Passos
35,Olot,ES,65.68,overcast clouds,42.181,2.4901,Hotel Riu Fluvià
36,Rikitea,PF,73.47,clear sky,-23.1203,-134.9692,People ThankYou
43,Sokoto,NG,76.12,broken clouds,13.0609,5.239,Shukura Coral Hotel
44,Lagoa,PT,66.56,scattered clouds,39.05,-27.9833,Casa Das Faias
46,Vaini,TO,69.96,few clouds,-21.2,-175.2,Keleti Beach Resort
47,Laguna,US,66.24,clear sky,38.421,-121.4238,"Holiday Inn Express & Suites Elk Grove Central - Hwy 99, an IHG Hotel"
48,Hilo,US,80.28,light rain,19.7297,-155.09,Hilo Hawaiian Hotel
55,East London,ZA,68.52,broken clouds,-33.0153,27.9116,Tu Casa
58,Nouadhibou,MR,73.38,clear sky,20.931,-17.0347,El Medina
60,San Cristobal,VE,65.43,broken clouds,7.7669,-72.225,Posada Villaven C.A.
63,Topolobampo,MX,81.05,clear sky,25.6,-109.05,Hotel Marina Topolobampo
69,Inhambane,MZ,79.38,clear sky,-23.865,35.3833,Oceano
70,Dali,CN,75.79,clear sky,25.7,100.1833,Dali Travelling With Hostel
71,Sao Filipe,CV,78.24,broken clouds,14.8961,-24.4956,Hotel Xaguate
74,Parrita,CR,82.17,overcast clouds,9.5201,-84.3225,Beso del Viento
76,Bintulu,MY,84.61,scattered clouds,3.1667,113.0333,900 Boutique INN
77,Muscatine,US,73.38,clear sky,41.4667,-91.1335,Bed Bekfast
79,Yeppoon,AU,76.78,few clouds,-23.1333,150.7333,Villa Mar Colina
82,Omboue,GA,77.02,overcast clouds,-1.5746,9.2618,Hotel Olako
83,San Patricio,US,79.83,scattered clouds,28.017,-97.5169,"Motel 6 Sinton, TX"
84,Kirando,TZ,81.48,few clouds,-7.4167,30.6,Lakeshore Lodge
85,Georgetown,MY,85.95,few clouds,5.4112,100.3354,Cititel Penang
89,Bolitoc,PH,86.23,scattered clouds,15.7395,119.8769,Seasun Beach Resort & Hotel
91,Portland,US,65.21,light rain,45.5234,-122.6762,Embassy Suites by Hilton Portland Downtown
92,Butaritari,KI,83.57,light rain,3.0707,172.7902,Isles Sunset Lodge
94,Bajmok,RS,66.16,light rain,45.9688,19.4243,Kuca Puna Slova
96,Bengkulu,ID,83.75,broken clouds,-3.8004,102.2655,Grage Hotel Bengkulu
97,Mahina,PF,78.57,few clouds,-17.5065,-149.489,Guest Beach Bungalow Tahiti
98,Lang Son,VN,89.56,few clouds,21.8333,106.7333,Khai Nga Hotel
106,Mogadishu,SO,79.9,broken clouds,2.0371,45.3438,Hotel Juba
108,Puerto Ayora,EC,68.56,broken clouds,-0.7393,-90.3518,Finch Bay Galapagos Hotel
112,Cidreira,BR,65.43,few clouds,-30.1811,-50.2056,Hotel Castelo
114,Panaba,MX,74.71,clear sky,21.2833,-88.2667,Posada rosario
115,Champerico,GT,81.36,overcast clouds,14.3,-91.9167,"Hotel y restaurante ""El Diamante"""
117,Santa Cruz,BO,74.66,smoke,-17.8,-63.1667,Aviador Hotel Boutique
118,Makakilo City,US,79.12,broken clouds,21.3469,-158.0858,Marriott's Ko Olina Beach Club
121,Port Alfred,ZA,67.64,few clouds,-33.5906,26.891,The Halyards Hotel
123,Porto Novo,BJ,76.82,overcast clouds,6.4965,2.6036,Tour Eiffel Hotel Benin
125,Hasaki,JP,77.29,few clouds,35.7333,140.8333,Hotel Sunrise Choshi
126,Kavieng,PG,82.9,light rain,-2.5744,150.7967,Nusa Island Retreat
127,Isla Mujeres,MX,77.16,clear sky,21.2311,-86.731,Hotel La Joya Isla Mujeres
128,Saint-Georges,GD,80.28,few clouds,12.0564,-61.7485,Radisson Grenada Beach Resort
129,Avarua,CK,75.25,light rain,-21.2078,-159.775,Paradise Inn
134,Katsuura,JP,81.1,few clouds,35.1333,140.3,Katsuura Hotel Mikazuki
136,Fare,PF,79.36,light rain,-16.7,-151.0167,Maitai Lapita Village Huahine
137,Kirakira,SB,80.69,overcast clouds,-10.4544,161.9205,SanBiz Lodge
139,Abu Kamal,SY,79.56,clear sky,34.4506,40.9171,محطة التلفاز
140,Bombay,IN,84.18,haze,19.0144,72.8479,Hotel Avon Ruby-Dadar
146,Qunduz,AF,84.11,clear sky,36.729,68.857,Spin Zar cotton company
148,Namatanai,PG,84.2,scattered clouds,-3.6667,152.4333,Seagulls Inn Namatani
149,Atuona,PF,78.22,clear sky,-9.8,-139.0333,Villa Enata
150,Cabo San Lucas,MX,82.51,scattered clouds,22.8909,-109.9124,Hotel Tesoro Los Cabos
151,Zemio,CF,71.92,overcast clouds,5.0314,25.1361,OCHA Office
153,Monrovia,LR,73.17,heavy intensity rain,6.3005,-10.7969,Sunset Inn
154,Canon City,US,72.03,clear sky,38.441,-105.2424,Travel Inn Motel
156,Cao Bang,VN,90.12,clear sky,22.6667,106.25,khách sạn 88
160,Cayenne,GF,80.1,scattered clouds,4.9333,-52.3333,Hôtel Le Dronmi
162,Asfi,MA,66.56,scattered clouds,32.2994,-9.2372,Hôtel Abda
163,Victoria,HK,89.65,scattered clouds,22.2855,114.1577,Mini Hotel Central
164,Orbetello,IT,73.8,fog,42.4408,11.2196,Argentario Golf Resort & Spa
165,Conde,BR,74.66,overcast clouds,-7.2597,-34.9075,Pousada Beija Flor
175,Saint-Pierre,RE,77.29,light rain,-21.3393,55.4781,Lindsey Hôtel
179,Vao,NC,67.95,few clouds,-22.6667,167.4833,Hotel Kou-Bugny
180,Lucapa,AO,73.63,overcast clouds,-8.4192,20.7447,Residência Ulisses Dos Santos
184,Alice Springs,AU,94.55,scattered clouds,-23.7,133.8833,Desert Palms Alice Springs
185,Victor Harbor,AU,77.72,broken clouds,-35.5667,138.6167,McCracken Country Club
186,Arraial Do Cabo,BR,70.5,broken clouds,-22.9661,-42.0278,Pousada Porto Praia
188,Akyab,MM,85.55,overcast clouds,20.15,92.9,Hotel Memory
189,Zhongshu,CN,75.11,clear sky,24.5167,103.7667,Xintianlong Hotel
190,Waingapu,ID,85.89,broken clouds,-9.6567,120.2641,Pondok Wisata Elim
191,Port Hawkesbury,CA,66.18,light rain,45.6169,-61.3485,MacKenzie House Tourist Home B&B
193,Sabang,ID,81.63,moderate rain,5.8933,95.3214,Hotel Citra
195,Hithadhoo,MV,82.92,overcast clouds,-0.6,73.0833,Scoop Guest House
196,Moussoro,TD,85.12,broken clouds,13.6408,16.4901,Hôtel Maltina
200,Naze,JP,83.32,scattered clouds,28.3667,129.4833,オーベルジュ・アガルイ
201,Kahului,US,78.84,few clouds,20.8947,-156.47,Maui Seaside Hotel
203,Nelson Bay,AU,65.1,few clouds,-32.7167,152.15,Mantra Nelson Bay
207,Bam,IR,90.68,clear sky,29.106,58.357,Bam Tourist Hotel
210,Faanui,PF,79.66,clear sky,-16.4833,-151.75,Bora-Bora Pearl Beach Resort & Spa
211,Souillac,MU,77.38,broken clouds,-20.5167,57.5167,Shanti Maurice Resort & Spa
213,Umm Lajj,SA,87.28,clear sky,25.0213,37.2685,Moon light Furnished Units
214,Ottumwa,US,73.94,clear sky,41.02,-92.4113,Hampton Inn Ottumwa
217,Puerto Ayacucho,VE,73.15,overcast clouds,5.6639,-67.6236,Posada Turistica Manapiare
218,Dingle,PH,86.16,overcast clouds,10.9995,122.6711,SEGAYA PROPERTY
219,Minab,IR,92.7,broken clouds,27.1467,57.0801,Bam campground
220,Odweyne,SO,83.26,clear sky,9.4092,45.064,Eng Hiirey House
222,Kapaa,US,82.38,light rain,22.0752,-159.319,Sheraton Kauai Coconut Beach Resort
223,Guerrero Negro,MX,68.72,clear sky,27.9769,-114.0611,"Casa Laguna, Bed & Breakfast"
224,Carmen,MX,80.55,broken clouds,18.6333,-91.8333,Hotel Lossandes
227,Galle,LK,81.01,overcast clouds,6.0367,80.217,Amangalla
228,Lazaro Cardenas,MX,78.78,overcast clouds,17.9583,-102.2,quinta antigua
229,Shancheng,CN,72.64,overcast clouds,34.7953,116.0817,Shanxian Golden Dragon Hotel
230,Utete,TZ,82.4,scattered clouds,-7.986,38.758,River View Lodge
233,Wangkui,CN,69.96,scattered clouds,46.8333,126.5,Xinxinyuan Restaurant
236,Kontagora,NG,72.64,broken clouds,10.3999,5.4695,Queens Guest Inn
237,Kerema,PG,81.54,overcast clouds,-7.9631,145.7785,Frena Lodge
239,Airai,TL,76.77,broken clouds,-8.9266,125.4092,Juvinal Martin
240,Metro,ID,89.53,light rain,-5.1131,105.3067,OYO 3177 Wisma Lintang
242,Mehriz,IR,72.1,clear sky,31.5917,54.4318,Mehrgard dwelling/سرای مهرگرد
246,Caravelas,BR,69.35,overcast clouds,-17.7125,-39.2481,Pousada dos Navegantes
247,Hobyo,SO,83.37,scattered clouds,5.3505,48.5268,Halane Hotel and Restaurent
248,Sotuta,MX,73.38,broken clouds,20.6,-89.0167,"Posada ""Las Palmas"""
249,Padang,ID,86.05,moderate rain,-0.9492,100.3543,Mercure Padang
251,Maple Creek,CA,72.01,scattered clouds,49.9168,-109.4848,Willowbend Campground & Cabins
252,Puerto Escondido,MX,78.71,overcast clouds,15.85,-97.0667,Aldea del Bazar Hotel and Spa
253,Kloulklubed,PW,86.5,broken clouds,7.0419,134.2556,Storyboard Beach Resort
256,Nicoya,CR,69.35,overcast clouds,10.1483,-85.452,Las Cabinas Del Sueño
257,Mutoko,ZW,70.7,clear sky,-17.397,32.2268,Mutoko Hotel
258,Puerto Suarez,BO,76.66,few clouds,-18.95,-57.8,Hotel casa real
260,Bathsheba,BB,79.41,scattered clouds,13.2167,-59.5167,Atlantis Hotel
261,Bubaque,GW,82.96,light rain,11.2833,-15.8333,"Casa Dora, Bubaque"
265,Roald,NO,67.12,few clouds,62.5833,6.1333,Flem Cabins
267,Ballina,AU,66.38,overcast clouds,-28.8667,153.5667,Ramada Hotel & Suites by Wyndham Ballina Byron
268,Tura,IN,90.9,scattered clouds,25.5198,90.2201,Hotel RIKMAN Continental
271,Dhidhdhoo,MV,81.57,light rain,6.8833,73.1,Dhidhoo beach
272,Ponta Do Sol,PT,70.72,few clouds,32.6667,-17.1,Hotel do Campo
275,Puerto Del Rosario,ES,73.15,few clouds,28.5004,-13.8627,Hotel JM Puerto del Rosario
279,Adzope,CI,70.75,overcast clouds,6.1069,-3.8619,Hôtel AKL
286,Bosaso,SO,93.65,scattered clouds,11.2842,49.1816,Red Sea Hotel
291,Diffa,NE,82.18,broken clouds,13.3154,12.6113,ProDAF/Diffa
293,Kingman,US,71.19,clear sky,35.1894,-114.053,Rodeway Inn Kingman Route 66
295,Isangel,VU,75.31,broken clouds,-19.55,169.2667,Tanna Lodge
299,Jaciara,BR,74.97,few clouds,-15.9653,-54.9683,Taba Hotel
300,Richards Bay,ZA,73.54,scattered clouds,-28.783,32.0377,BON Hotel Waterfront Richards Bay
301,Lethem,GY,76.87,scattered clouds,3.3803,-59.7968,Savannah Inn
304,Carnarvon,AU,71.67,clear sky,-24.8667,113.6333,Hospitality Carnarvon
305,Saint George,US,79.95,clear sky,37.1041,-113.5841,Best Western Plus Abbey Inn
306,Korla,CN,77.65,clear sky,41.7597,86.1469,Gulisitan Hotel
308,Iglesias,IT,70.79,overcast clouds,39.3114,8.535,"B&B Mare Monti Miniere - Sardinia sud-ovest, trekkink climbing Masua"
309,Pombas,CV,76.78,broken clouds,17.1503,-25.0201,Paul Paradis
310,Flinders,AU,66.18,few clouds,-34.5833,150.8552,Shellharbour Resort & Conference Centre
311,Odzak,BA,66.29,overcast clouds,45.0111,18.3267,Hotel Euro
312,Mazamari,PE,72.12,overcast clouds,-11.3258,-74.5308,Hospedaje Ratto
314,Port Blair,IN,84.42,moderate rain,11.6667,92.75,"Welcomhotel By ITC Hotels, Bay Island, Port Blair"
315,Karpathos,GR,75.16,few clouds,35.507,27.2132,Alex
316,Arona,ES,68.76,few clouds,28.0996,-16.681,Paradise Court
317,Albert Town,JM,75.7,light rain,18.2943,-77.5424,Meridian guest house
320,Maine-Soroa,NE,83.14,scattered clouds,13.2114,12.0241,Complexe
322,Camapua,BR,75.42,scattered clouds,-19.5314,-54.0439,Comercial Estrela
323,Takoradi,GH,73.98,overcast clouds,4.8845,-1.7554,Raybow International Hotel
325,Les Cayes,HT,78.46,broken clouds,18.2,-73.75,Villa Orphee
328,Sola,VU,81.27,overcast clouds,-13.8833,167.55,Leumerus Bungalows
330,Mangrol,IN,82.89,overcast clouds,21.1167,70.1167,Hotel The Royal Honours
331,Machiques,VE,76.08,few clouds,10.0644,-72.545,hotel el markes
332,Vilhena,BR,71.78,scattered clouds,-12.7406,-60.1458,Hotel Mirage
333,Galesong,ID,89.62,few clouds,-5.3166,119.3661,Sapriadi Appy
334,Ixtapa,MX,76.23,overcast clouds,20.7,-105.2,Hotel Plaza Providencia
340,Cabo Rojo,PR,79.92,few clouds,18.0866,-67.1457,Hotel Perichi's
341,Wajima,JP,77.68,broken clouds,37.4,136.9,Wajiima Onsen Yashio
343,Port Moresby,PG,85.42,haze,-9.4431,147.1797,Lamana Hotel (Port Moresby)
344,Galveston,US,77.97,broken clouds,29.3669,-94.9669,Comfort Inn & Suites Texas City
348,Lashio,MM,87.98,overcast clouds,22.9333,97.75,Hotel CF Lashio - Burmese Only
349,Tiarei,PF,78.82,few clouds,-17.5333,-149.3333,Le Rocher de Tahiti
352,Shingu,JP,79.79,overcast clouds,33.7333,135.9833,Shingu UI Hotel
354,Tucuman,AR,69.8,clear sky,-26.8241,-65.2226,HOTEL MIAMI
356,Kathmandu,NP,82.62,few clouds,27.7167,85.3167,Hotel Shanker Kathmandu
360,Cururupu,BR,74.93,few clouds,-1.8283,-44.8683,POUSADA TRAVÉS'CIA
361,Lorengau,PG,82.26,moderate rain,-2.0226,147.2712,Lorengau Harbourside Hotel
363,Jaipur,IN,87.12,haze,26.9167,75.8167,Naila Bagh Palace
365,Buala,SB,83.14,light rain,-8.145,159.5921,Maringe Lagoon Lodge
367,Dong Hoi,VN,84.09,scattered clouds,17.4833,106.6,Nam Long Hotel
368,San Nicolas,PH,86.31,few clouds,18.1725,120.5953,NORTHVIEW Hotel
369,Kaseda,JP,83.43,few clouds,31.4167,130.3167,Sun Stay Kaseda
374,Marechal Candido Rondon,BR,70.25,clear sky,-24.5561,-54.0567,Hotel Bender
376,Tabuk,PH,89.4,few clouds,17.4189,121.4443,Golden Berries Hotel and Convention
377,Manvi,IN,78.12,overcast clouds,15.9833,77.05,My Manvi Home : AKSHAYA NILAYA
378,Daru,PG,80.13,broken clouds,-9.0763,143.2092,Daru Lodge
379,Grand Gaube,MU,77.4,broken clouds,-20.0064,57.6608,Veranda Paul et Virginie Hotel & Spa
381,Geraldton,AU,68.41,broken clouds,-28.7667,114.6,Broadwater Mariner Resort
383,Miranda,CO,66.33,few clouds,3.2499,-76.2281,unidiversidad organica la utopia
384,Shenjiamen,CN,78.55,scattered clouds,29.9576,122.298,Jinjiang Inn Zhoushan Putuo Shenjiamen
385,Muisne,EC,74.39,overcast clouds,0.6,-80.0333,Quinta Samay
387,Auki,SB,81.81,broken clouds,-8.7676,160.7034,Auki Motel
389,Tortoli,IT,73.22,scattered clouds,39.9256,9.6572,Hotel La Bitta
392,Atar,MR,88.34,clear sky,20.5169,-13.0499,Oumou Elghoura
393,Cap Malheureux,MU,77.49,broken clouds,-19.9842,57.6142,Pereybere Hotel & Spa
394,Kulhudhuffushi,MV,81.63,light rain,6.6221,73.07,Hondaafushi Island Resort
396,Jaque,PA,78.71,light rain,7.5175,-78.1703,Imbu Bua Lodge
398,Gat,IL,79.92,clear sky,31.61,34.7642,OlusHome
402,Mier,MX,79.48,overcast clouds,26.4333,-99.15,Mier 09
404,San Carlos,VE,73.35,overcast clouds,9.6612,-68.5827,Hotel Paternopoli
406,Cockburn Town,TC,82.8,clear sky,21.4612,-71.1419,Osprey Beach Hotel
410,Espita,MX,73.36,few clouds,21.0167,-88.3167,Ya'axche' Senderos Celestes
411,Hobbs,US,70.68,clear sky,32.7026,-103.136,Best Western Executive Inn
412,Misratah,LY,74.25,broken clouds,32.3754,15.0925,فندق الماسة
413,Quatre Cocos,MU,77.11,broken clouds,-20.2078,57.7625,Sunrise Attitude Hotel
417,Marsa Matruh,EG,75.52,clear sky,31.3525,27.2453,Beau Site
422,Atlantic City,US,67.98,clear sky,39.3643,-74.4229,Courtyard by Marriott Atlantic City Beach Block
424,Jinchang,CN,73.51,overcast clouds,38.4953,102.1739,Mingshihui Jinchang International Hotel
429,Esmeraldas,BR,70.66,broken clouds,-19.7625,-44.3139,Bom Será - Marcinho e Fernanda
430,Pahrump,US,80.26,clear sky,36.2083,-115.9839,Best Western Pahrump Oasis
431,Nemuro,JP,66.63,clear sky,43.3236,145.575,Hotel Nemuro Kaiyoutei
432,Kediri,ID,92.61,scattered clouds,-7.8167,112.0167,Grand Surya Hotel Kediri
433,Kawalu,ID,81.64,overcast clouds,-7.3817,108.2082,KOSAN UNGU UNSIK
434,Kamyaran,IR,71.55,clear sky,34.7956,46.9355,Mobile Adab موبایل ادب
435,Batticaloa,LK,91.08,overcast clouds,7.7102,81.6924,Grand Star Guest House
436,Cam Ranh,VN,87.76,few clouds,11.9214,109.1591,OYO 598 Peony Hotel
437,Tam Ky,VN,91.38,few clouds,15.5667,108.4833,Khách Sạn Đông Á
438,Mecca,SA,91.13,broken clouds,21.4267,39.8261,"Makkah Clock Royal Tower, A Fairmont Hotel"
440,Marawi,PH,76.64,broken clouds,7.9986,124.2928,Derogongan Residence
443,Hambantota,LK,84.96,overcast clouds,6.1241,81.1185,Bungalow 63
445,Havelock,US,68.94,clear sky,34.8791,-76.9013,Sherwood Motel
447,Alofi,NU,76.15,overcast clouds,-19.0595,-169.9187,Taloa Heights
448,Urumqi,CN,67.15,clear sky,43.801,87.6005,Hua Ling Grand Hotel Urumqi
450,Itarema,BR,78.55,few clouds,-2.9248,-39.9167,"Sea Lounge! Bar, Club & Restaurant"
451,Masindi,UG,70.27,scattered clouds,1.6744,31.715,New Court View Hotel
455,Kabare,CD,67.5,light rain,-2.4683,28.8242,Hôtel Panorama
457,La Maddalena,IT,71.65,broken clouds,41.2142,9.4083,Hotel Il Gabbiano
458,Pyapon,MM,76.17,overcast clouds,16.2833,95.6833,Aung Naing Thu Motel
460,Tateyama,JP,81.01,few clouds,34.9833,139.8667,Tateyama Seaside Hotel
461,Shu,KZ,73.29,clear sky,43.5983,73.7614,Shyngyzkhan
463,Touros,BR,74.3,broken clouds,-5.1989,-35.4608,INN NEW HORIZON
466,Ocos,GT,81.32,overcast clouds,14.5094,-92.1933,Auto Hotel El Soñador
467,Kotido,UG,74.79,scattered clouds,2.9806,34.1331,Loware Joseph Mukasa's Residence
470,Paracuru,BR,80.62,scattered clouds,-3.41,-39.0306,Hotel Vento Brasil
471,Eyl,SO,88.56,scattered clouds,7.9803,49.8164,Amiin Hotel
472,Keetmanshoop,,69.08,broken clouds,-26.5833,18.1333,Quiver Inn Guesthouse
475,Fairhope,US,72.75,clear sky,30.523,-87.9033,Hampton Inn Fairhope-Mobile Bay
477,Vallenar,CL,65.17,clear sky,-28.5708,-70.7581,Humacao Bed & Breakfast
480,Nakamura,JP,72.37,overcast clouds,32.9833,132.9333,Hotel Crown Hills Nakamura
485,Salinopolis,BR,78.6,broken clouds,-0.6136,-47.3561,Salinas Park Resort Maçarico AP101
487,Broken Hill,AU,73.47,clear sky,-31.95,141.4333,Royal Exchange Hotel
490,Rosetta,EG,76.64,clear sky,31.4044,30.4164,Green Valley
491,Marsala,IT,77.0,few clouds,37.7966,12.4352,Villa Favorita Hotel e Resort
492,Joshimath,IN,79.2,clear sky,30.5667,79.5667,Shivalik Camps & Resort
494,Redlands,US,74.01,clear sky,34.0556,-117.1825,Dynasty Suites Redlands
496,Nara,JP,83.57,few clouds,34.6851,135.8049,Guesthouse Nara Komachi
497,Coahuayana,MX,77.7,overcast clouds,18.7333,-103.6833,El rranchito michuacan de ocampos
498,Hengshui,CN,77.09,overcast clouds,37.7322,115.7011,Eaka Hotel Hengshui Railway Station Branch
499,Samarai,PG,79.79,broken clouds,-10.6167,150.6667,Nuli Sapi
501,Saint-Joseph,RE,76.21,light rain,-21.3667,55.6167,"""Plantation Bed and Breakfast"
509,Kavaratti,IN,81.81,overcast clouds,10.5669,72.642,Hotels in Lakshadweep Islands
510,Boralday,KZ,78.66,scattered clouds,43.3578,76.8594,"Zhetysu, Too Zhetysu"
511,Rialma,BR,70.18,broken clouds,-15.315,-49.5844,Don Antonio Hotel
512,Porangatu,BR,74.64,few clouds,-13.4408,-49.1486,Wembley Park Hotel
514,Dunkwa,GH,71.89,overcast clouds,5.9656,-1.78,Tim Freeman Gold City Hotel
515,Marrakesh,MA,66.27,clear sky,31.6315,-8.0083,Novotel Marrakech Hivernage
516,Rizhao,CN,76.08,overcast clouds,35.4275,119.4553,Novotel Rizhao Suning
517,Kihei,US,78.84,few clouds,20.785,-156.4656,Maui Sunset
519,Itupiranga,BR,75.52,light rain,-5.1347,-49.3267,Hotel Panorama
520,Areia Branca,BR,74.97,overcast clouds,-4.9561,-37.1369,Areia Branca Apart Hotel
521,Westport,US,66.76,clear sky,41.1415,-73.3579,The Westport Inn
523,Tupa,BR,66.7,moderate rain,-21.9347,-50.5136,Grande Hotel Tamoios
533,Phan Thiet,VN,86.31,scattered clouds,10.9333,108.1,Hotel Saigon-PT
534,Nakatsugawa,JP,78.85,scattered clouds,35.4833,137.5,Plaza Hotel Sakae
536,Afonso Bezerra,BR,75.58,broken clouds,-5.4983,-36.5056,Pousada Shammah
537,Pochutla,MX,74.48,broken clouds,15.7432,-96.4661,Hotel Posada San Jose
538,Muroran,JP,68.25,overcast clouds,42.3172,140.9881,Muroran Prince Hotel
539,Dicabisagan,PH,88.23,few clouds,17.0818,122.4157,Nancy Montanes Bernardo
540,Yazoo City,US,66.76,clear sky,32.8551,-90.4056,Hampton Inn Yazoo City
542,Pokhara,NP,84.97,scattered clouds,28.2333,83.9833,Butterfly Lodge
543,Mujiayingzi,CN,70.7,clear sky,42.1167,118.7833,Jinjiang Hotel
544,Bourail,NC,69.71,scattered clouds,-21.5667,165.4833,Motel Allamanda
545,Madingou,CG,75.79,overcast clouds,-4.1536,13.55,HOTEL KIM ELISA
547,Tautira,PF,78.82,scattered clouds,-17.7333,-149.15,Pension Oaoa
548,Matamoros,MX,80.11,broken clouds,25.5333,-103.25,Quinta Belem
549,Xihe,CN,81.97,broken clouds,31.6864,113.4659,Xintiandi Business Hotel
551,Roebourne,AU,85.95,clear sky,-20.7833,117.1333,Latitude20 Roebourne Village
552,Fenoarivo,MG,66.27,scattered clouds,-18.933,47.4354,Skyfol Ambodiafontsy
554,Banda Aceh,ID,84.81,light rain,5.5577,95.3222,Sulthan Hotel International
555,Gujrat,PK,87.76,clear sky,32.5728,74.079,Aziz Butt
557,Benguela,AO,69.03,clear sky,-12.5763,13.4055,Hotel Praia Morena
558,Los Llanos De Aridane,ES,70.12,volcanic ash,28.6585,-17.9182,Valle Aridane
559,Carauari,BR,72.61,broken clouds,-4.8828,-66.8958,Hotel Fellip
560,Barda,AZ,65.48,clear sky,40.3744,47.1267,Prins Motel Restoran
561,Jalu,LY,71.69,clear sky,29.0331,21.5482,صاحبة الفخامة
563,Alta Floresta,BR,69.96,overcast clouds,-9.8756,-56.0861,Floresta Amazonica Hotel
564,Hervey Bay,AU,71.04,overcast clouds,-25.2986,152.8535,Shelly Bay Resort
565,Thanatpin,MM,77.18,moderate rain,17.2119,96.3033,Lo Ta Ya Garden
566,Triolet,MU,77.29,broken clouds,-20.0547,57.5453,Trou aux Biches Beachcomber Golf Resort & Spa
567,Denpasar,ID,83.86,few clouds,-8.65,115.2167,ASTON Denpasar Hotel & Convention Center
568,Uaua,BR,68.45,few clouds,-9.8414,-39.4817,Hotel Uauá
569,Sigli,ID,82.98,overcast clouds,5.3848,95.9609,Losmen Dua Mali
570,Malanje,AO,66.65,broken clouds,-9.5402,16.341,Malanje Hotel
572,Pocone,BR,77.94,broken clouds,-16.2567,-56.6228,Hotel e Churrascaria Pantaneira
573,Biltine,TD,81.25,broken clouds,14.5333,20.9167,Hôtel Trois Étoiles de Biltine
574,Sur,OM,92.32,clear sky,22.5667,59.5289,Sur Plaza Hotel
577,Jamiltepec,MX,69.1,overcast clouds,16.2833,-97.8167,Hotel Cádiz
580,Sinnai,IT,75.72,few clouds,39.3042,9.2036,La Rosa Dei Venti Sardinya
581,Grand-Santi,GF,71.44,few clouds,4.25,-54.3833,Hotel La Villa Couacou
585,Carutapera,BR,76.96,few clouds,-1.195,-46.02,Lidera
586,Marsaxlokk,MT,77.07,clear sky,35.8419,14.5431,Water's Edge
587,Karratha,AU,84.31,clear sky,-20.7377,116.8463,ibis Styles Karratha
590,Vila Franca Do Campo,PT,69.19,overcast clouds,37.7167,-25.4333,Pestana Bahia Praia
599,Araceli,PH,83.8,overcast clouds,10.5529,119.9913,JBryan Traveler's Inn
600,Rockhampton,AU,76.89,clear sky,-23.3833,150.5,Mercure Rockhampton
602,Fukue,JP,80.96,few clouds,32.6881,128.8419,Goto Guesthouse Utojuku & SA Car Rental
603,Utmanzai,PK,90.21,clear sky,34.188,71.7629,Durrani’s Qala
604,Sorong,ID,83.84,light rain,-0.8833,131.25,waigo splash hotel
605,Teguise,ES,68.22,few clouds,29.0605,-13.564,B&B La Casona de Nazaret
608,Santa Fe Do Sul,BR,71.89,overcast clouds,-20.2111,-50.9258,Litani Park Hotel - Hotel Santa Fé do Sul
613,Kijang,KR,78.53,broken clouds,35.2442,129.2139,Samyang Beach Villa
615,Dwarka,IN,84.0,overcast clouds,22.2394,68.9678,Hotel Narayan Avezika Comfort
617,Tongling,CN,81.63,overcast clouds,30.95,117.7833,Huoxian Hotel
619,Ambovombe,MG,75.83,clear sky,-25.1667,46.0833,RELAHARA
620,Gobabis,,69.66,few clouds,-22.45,18.9667,Goba Lodge
623,Quthing,LS,71.73,clear sky,-30.4,27.7003,Mountainside Hotel
624,Kamaishi,JP,70.75,scattered clouds,39.2667,141.8833,Hotel Route Inn Kamaishi
627,Phalodi,IN,92.75,clear sky,27.1333,72.3667,"HOTEL NEW GOLDEN PALACE , PHALODI"
632,Kudahuvadhoo,MV,81.09,overcast clouds,2.6708,72.8944,Niyama Private Islands Maldives
634,Aswan,EG,83.73,clear sky,24.0934,32.907,Nuba Nile
636,Semnan,IR,71.87,clear sky,35.5729,53.3971,Semnan Tourist Hotel
