City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
544,Bourail,NC,-21.5667,165.4833,69.71,61,31,11.1,scattered clouds
545,Madingou,CG,-4.1536,13.55,75.79,80,91,3.44,overcast clouds
546,College,US,64.8569,-147.8028,33.75,69,90,0.0,overcast clouds
547,Tautira,PF,-17.7333,-149.15,78.82,82,34,15.12,scattered clouds
548,Matamoros,MX,25.5333,-103.25,80.11,45,75,2.91,broken clouds
549,Xihe,CN,31.6864,113.4659,81.97,61,55,7.72,broken clouds
550,Comodoro Rivadavia,AR,-45.8667,-67.5,46.26,46,0,16.11,clear sky
551,Roebourne,AU,-20.7833,117.1333,85.95,19,5,9.82,clear sky
552,Fenoarivo,MG,-18.933,47.4354,66.27,55,40,12.66,scattered clouds
553,Shelburne,CA,44.0787,-80.2041,56.59,97,100,9.28,overcast clouds
554,Banda Aceh,ID,5.5577,95.3222,84.81,65,100,7.99,light rain
555,Gujrat,PK,32.5728,74.079,87.76,46,0,2.3,clear sky
556,Aitape,PG,-3.1374,142.3475,84.18,71,100,6.08,moderate rain
557,Benguela,AO,-12.5763,13.4055,69.03,80,4,0.83,clear sky
558,Los Llanos De Aridane,ES,28.6585,-17.9182,70.12,60,75,12.66,volcanic ash
559,Carauari,BR,-4.8828,-66.8958,72.61,98,80,2.17,broken clouds
560,Barda,AZ,40.3744,47.1267,65.48,40,0,7.25,clear sky
561,Jalu,LY,29.0331,21.5482,71.69,42,0,6.98,clear sky
562,Rio Gallegos,AR,-51.6226,-69.2181,35.65,69,0,11.5,clear sky
563,Alta Floresta,BR,-9.8756,-56.0861,69.96,95,92,2.15,overcast clouds
564,Hervey Bay,AU,-25.2986,152.8535,71.04,65,95,19.98,overcast clouds
565,Thanatpin,MM,17.2119,96.3033,77.18,92,100,9.28,moderate rain
566,Triolet,MU,-20.0547,57.5453,77.29,63,62,10.0,broken clouds
567,Denpasar,ID,-8.65,115.2167,83.86,74,20,16.11,few clouds
568,Uaua,BR,-9.8414,-39.4817,68.45,86,12,10.63,few clouds
569,Sigli,ID,5.3848,95.9609,82.98,74,100,6.51,overcast clouds
570,Malanje,AO,-9.5402,16.341,66.65,73,77,6.15,broken clouds
571,Lewistown,US,40.5992,-77.5714,60.13,94,1,0.0,clear sky
572,Pocone,BR,-16.2567,-56.6228,77.94,59,56,6.24,broken clouds
573,Biltine,TD,14.5333,20.9167,81.25,53,73,9.04,broken clouds
574,Sur,OM,22.5667,59.5289,92.32,43,6,6.22,clear sky
575,La Rioja,ES,42.25,-2.5,53.49,74,99,6.78,overcast clouds
576,Raymond,US,43.9015,-70.4703,55.8,88,3,4.32,clear sky
577,Jamiltepec,MX,16.2833,-97.8167,69.1,96,100,3.2,overcast clouds
578,Mikkeli,FI,61.6886,27.2723,40.14,87,0,1.14,clear sky
579,Ostrovnoy,RU,68.0531,39.5131,46.13,82,100,21.18,overcast clouds
580,Sinnai,IT,39.3042,9.2036,75.72,91,20,6.91,few clouds
581,Grand-Santi,GF,4.25,-54.3833,71.44,98,22,2.53,few clouds
582,Baoshan,CN,46.5586,131.4244,62.89,90,100,6.55,light rain
583,Trelew,AR,-43.249,-65.3051,48.85,29,14,11.27,few clouds
584,Dawson Creek,CA,55.7666,-120.2362,47.84,100,90,5.75,mist
585,Carutapera,BR,-1.195,-46.02,76.96,80,11,6.85,few clouds
586,Marsaxlokk,MT,35.8419,14.5431,77.07,78,0,5.75,clear sky
587,Karratha,AU,-20.7377,116.8463,84.31,22,5,13.71,clear sky
588,Nuuk,GL,64.1835,-51.7216,30.81,69,1,8.05,clear sky
589,Palmer,US,42.1584,-72.3287,56.19,92,1,6.91,clear sky
590,Vila Franca Do Campo,PT,37.7167,-25.4333,69.19,92,100,12.06,overcast clouds
591,Whitehorse,CA,60.7161,-135.0538,36.37,93,90,4.0,overcast clouds
592,Visby,SE,57.6409,18.296,55.94,93,0,10.36,clear sky
593,Tazovskiy,RU,67.4667,78.7,39.2,64,19,3.8,few clouds
594,Svetlyy,RU,54.675,20.1347,44.65,74,71,10.4,broken clouds
595,Isla Vista,US,34.4133,-119.861,63.43,84,90,3.44,overcast clouds
596,Belaya Gora,RU,68.5333,146.4167,30.24,67,94,17.18,overcast clouds
597,Esso,RU,55.9333,158.7,43.61,81,100,4.45,overcast clouds
598,Pinega,RU,64.7001,43.3936,47.62,89,99,2.42,overcast clouds
599,Araceli,PH,10.5529,119.9913,83.8,72,94,8.23,overcast clouds
600,Rockhampton,AU,-23.3833,150.5,76.89,47,5,12.66,clear sky
601,Obo,CF,5.3998,26.4869,71.94,89,41,1.68,scattered clouds
602,Fukue,JP,32.6881,128.8419,80.96,69,20,9.22,few clouds
603,Utmanzai,PK,34.188,71.7629,90.21,44,0,3.33,clear sky
604,Sorong,ID,-0.8833,131.25,83.84,74,17,5.53,light rain
605,Teguise,ES,29.0605,-13.564,68.22,83,20,10.36,few clouds
606,Magalia,US,39.8121,-121.5783,64.15,44,25,5.57,scattered clouds
607,Ada,US,43.4166,-116.1262,69.04,27,1,10.0,clear sky
608,Santa Fe Do Sul,BR,-20.2111,-50.9258,71.89,67,92,3.85,overcast clouds
609,Copiapo,CL,-27.3667,-70.3333,49.69,45,0,0.49,clear sky
610,Den Helder,NL,52.9599,4.7593,60.94,99,75,8.01,mist
611,Bon Accord,CA,53.8335,-113.4187,54.79,81,1,2.3,clear sky
612,Shimanovsk,RU,52.0,127.7,63.84,64,65,10.83,broken clouds
613,Kijang,KR,35.2442,129.2139,78.53,66,70,13.8,broken clouds
614,Orange Walk,BZ,17.8333,-88.8333,72.52,97,98,0.96,overcast clouds
615,Dwarka,IN,22.2394,68.9678,84.0,75,89,7.07,overcast clouds
616,Uarini,BR,-2.99,-65.1083,72.32,100,100,2.3,overcast clouds
617,Tongling,CN,30.95,117.7833,81.63,76,100,8.68,overcast clouds
618,Rudnogorsk,RU,57.2639,103.7519,37.4,76,100,6.42,light rain
619,Ambovombe,MG,-25.1667,46.0833,75.83,54,0,6.91,clear sky
620,Gobabis,NA,-22.45,18.9667,69.66,17,14,8.84,few clouds
621,La Ronge,CA,55.1001,-105.2842,53.85,87,90,5.75,overcast clouds
622,Ancud,CL,-41.8697,-73.8203,33.33,82,44,2.08,scattered clouds
623,Quthing,LS,-30.4,27.7003,71.73,23,0,4.0,clear sky
624,Kamaishi,JP,39.2667,141.8833,70.75,65,38,5.93,scattered clouds
625,Waipawa,NZ,-41.4122,175.5153,47.44,82,100,13.89,overcast clouds
626,Severodvinsk,RU,64.5635,39.8302,44.71,83,80,1.63,broken clouds
627,Phalodi,IN,27.1333,72.3667,92.75,47,0,11.16,clear sky
628,Vestmannaeyjar,IS,63.4427,-20.2734,41.07,70,99,19.13,overcast clouds
629,Karasjok,NO,69.4719,25.5112,53.71,83,46,6.82,scattered clouds
630,Shitanjing,CN,39.2342,106.3439,71.49,39,41,15.9,scattered clouds
631,Fairbanks,US,64.8378,-147.7164,33.76,69,90,0.0,overcast clouds
632,Kudahuvadhoo,MV,2.6708,72.8944,81.09,78,100,17.49,overcast clouds
633,Kaeo,NZ,-35.1,173.7833,55.33,75,100,4.94,overcast clouds
634,Aswan,EG,24.0934,32.907,83.73,29,0,16.98,clear sky
635,Lovozero,RU,68.005,35.0117,46.31,77,100,3.67,overcast clouds
636,Semnan,IR,35.5729,53.3971,71.87,32,0,4.43,clear sky
637,Finote Selam,ET,10.7,37.2667,63.95,82,5,0.78,clear sky
638,Batemans Bay,AU,-35.7167,150.1833,68.2,57,8,12.68,clear sky
639,Kokopo,PG,-4.352,152.2633,81.79,78,89,1.66,moderate rain
640,Santa Cruz Cabralia,BR,-16.2781,-39.0247,75.43,83,40,8.05,scattered clouds
641,Ovalle,CL,-30.5983,-71.2003,58.32,66,0,1.52,clear sky
642,Oussouye,SN,12.485,-16.5469,78.98,90,100,3.49,overcast clouds
643,Oistins,BB,13.0667,-59.5333,78.89,89,40,6.91,scattered clouds
644,Normandin,CA,48.8333,-72.5321,50.31,93,23,9.22,few clouds
645,Nuevo Progreso,MX,23.1667,-97.95,78.6,89,20,2.51,few clouds
646,Sinnamary,GF,5.3833,-52.95,79.0,83,10,10.22,clear sky
647,Ucluelet,CA,48.9329,-125.5528,57.96,93,100,10.38,overcast clouds
648,Keti Bandar,PK,24.1447,67.4497,87.76,65,66,8.81,broken clouds
649,Abu Zabad,SD,12.35,29.25,79.52,62,31,2.44,scattered clouds
650,Amethi,IN,26.15,81.8167,91.58,61,51,10.54,broken clouds
651,Zlobin,HR,45.2924,14.6541,60.39,94,75,1.14,broken clouds
652,Tamasopo,MX,21.9333,-99.4833,63.72,96,42,1.16,scattered clouds
653,Ugoofaaru,MV,5.6667,73.0,82.08,74,100,14.5,overcast clouds
654,Maniitsoq,GL,65.4167,-52.9,30.74,50,0,6.82,clear sky
655,Shubarshi,KZ,48.5872,57.1869,53.44,85,100,14.52,overcast clouds
656,Atherton,GB,53.5237,-2.4935,64.22,95,100,5.01,heavy intensity rain
657,Jacareacanga,BR,-6.2222,-57.7528,73.44,86,97,1.63,overcast clouds
658,Faya,SA,18.3851,42.4509,75.31,16,2,12.88,clear sky
659,Kupang,ID,-10.1667,123.5833,86.58,66,40,4.61,scattered clouds
660,Lac Du Bonnet,CA,50.2536,-96.0612,49.53,77,96,5.12,overcast clouds
661,Batagay-Alyta,RU,67.8006,130.4114,34.9,73,38,3.06,scattered clouds
662,Awjilah,LY,29.1081,21.2869,71.82,46,0,5.86,clear sky
663,Turinskaya Sloboda,RU,57.6232,64.3858,41.45,57,91,16.53,overcast clouds
664,Shuangyang,CN,43.5242,125.6736,70.14,79,97,10.0,overcast clouds
665,Moyale,KE,3.5167,39.0584,70.92,53,2,13.87,clear sky
666,Novoagansk,RU,61.9449,76.6625,44.56,60,7,9.24,clear sky
667,Russell,US,32.3502,-85.1999,63.63,88,1,0.0,mist
668,San Juan De Colon,VE,8.0313,-72.2605,69.17,72,34,5.08,scattered clouds
669,Evensk,RU,61.95,159.2333,43.56,54,28,2.71,scattered clouds
670,Francistown,BW,-21.17,27.5079,72.09,22,0,9.15,clear sky
671,Lafiagi,NG,8.8667,5.4167,75.81,88,90,3.11,overcast clouds
672,Biak,ID,-0.9131,122.8766,83.25,66,80,7.27,broken clouds
673,Bahia Honda,CU,22.9036,-83.1592,77.07,87,16,6.13,light rain
674,Port Macquarie,AU,-31.4333,152.9167,67.37,49,82,9.28,broken clouds
675,Hayden,US,47.766,-116.7866,64.54,48,1,10.36,clear sky
676,Tual,ID,-5.6667,132.75,80.91,81,92,11.5,overcast clouds
677,Tarragona,ES,41.129,1.249,68.14,75,0,3.44,clear sky
678,Acarau,BR,-2.8856,-40.12,78.71,82,24,18.66,few clouds
679,Aquiraz,BR,-3.9014,-38.3911,82.22,69,53,15.37,broken clouds
680,Kiunga,PG,-6.1219,141.2906,83.16,85,88,2.26,overcast clouds
681,Nalut,LY,30.3333,10.85,71.96,33,7,9.42,clear sky
682,Basoko,CD,1.2391,23.616,75.16,78,86,2.19,overcast clouds
683,Cairns,AU,-16.9167,145.7667,88.07,64,90,12.66,overcast clouds
684,Plettenberg Bay,ZA,-34.0527,23.3716,62.38,83,27,15.01,scattered clouds
685,Krosno Odrzanskie,PL,52.0549,15.0988,59.65,89,89,4.72,overcast clouds
686,Melfort,CA,52.8667,-104.6177,59.13,47,80,13.8,broken clouds
687,Puerto Colombia,CO,10.9878,-74.9547,84.29,84,40,17.31,scattered clouds
688,Erenhot,CN,43.6475,111.9767,71.6,17,0,16.2,clear sky
689,Kiama,AU,-34.6833,150.8667,66.38,61,26,13.0,scattered clouds
690,Rafai,CF,4.95,23.9167,71.4,92,98,0.34,overcast clouds
691,Pasighat,IN,28.0667,95.3333,92.88,50,67,3.74,broken clouds
692,Kuruman,ZA,-27.4524,23.4325,74.98,19,0,13.22,clear sky
693,Volosovo,RU,59.4333,29.4833,47.64,89,26,4.99,scattered clouds
694,Mabaruma,GY,8.2,-59.7833,74.1,94,4,2.48,clear sky
695,Ulladulla,AU,-35.35,150.4667,66.78,56,8,15.82,clear sky
696,Hays,US,30.0502,-98.0336,71.6,78,84,3.0,broken clouds
697,Andenes,NO,69.3143,16.1194,56.46,82,75,8.05,broken clouds
698,Soe,ID,-9.8607,124.284,84.02,37,84,10.69,broken clouds
699,Aloguinsan,PH,10.2219,123.5483,85.59,69,95,7.63,light rain
700,Hazleton,US,40.9584,-75.9746,55.17,70,75,0.0,broken clouds
701,Caruray,PH,10.3094,119.0128,85.06,73,54,3.33,broken clouds
702,Tuim,RU,54.3417,89.9261,35.67,90,100,7.61,light rain
703,Clyde River,CA,70.4692,-68.5914,25.48,89,61,8.81,broken clouds
704,Sungairaya,ID,0.7,108.9,77.7,85,100,3.76,overcast clouds
705,Foam Lake,CA,51.65,-103.5343,57.22,49,44,13.18,scattered clouds
706,Cap-Aux-Meules,CA,47.3821,-61.8597,59.02,94,100,14.97,overcast clouds
707,Gushikawa,JP,26.3544,127.8686,87.39,66,75,12.66,broken clouds
708,Bar Harbor,US,44.3876,-68.2039,57.24,78,1,11.99,clear sky
709,Luanda,AO,-8.8368,13.2343,75.2,78,75,5.75,broken clouds
710,Aranos,NA,-24.1333,19.1167,74.34,17,29,15.41,scattered clouds
711,Tombouctou,ML,20.0,-3.0,84.63,12,1,9.28,clear sky
712,Marilia,BR,-22.2139,-49.9458,63.23,80,27,2.62,scattered clouds
713,Carlsbad,US,33.1581,-117.3506,68.22,85,90,1.01,overcast clouds
714,Chifeng,CN,42.2683,118.9636,72.01,26,0,1.03,clear sky
715,Mnogovershinnyy,RU,53.9353,139.9242,52.9,48,94,6.31,overcast clouds
716,Hendaye,FR,43.3717,-1.7738,70.56,87,0,2.3,clear sky
717,Gamba,GA,-2.65,10.0,75.9,85,100,2.15,overcast clouds
718,Aleksandrovka,UA,46.8383,32.7612,52.02,58,8,8.9,clear sky
719,Santiago Del Estero,AR,-27.7951,-64.2615,63.81,37,0,3.65,clear sky
720,Okha,RU,53.5739,142.9478,55.85,51,52,6.82,broken clouds
721,Jorochito,BO,-18.05,-63.4333,73.13,52,32,4.34,scattered clouds
722,Mezen,RU,65.8522,44.24,47.01,92,100,3.76,overcast clouds
723,Krizevci,HR,46.0219,16.5425,66.29,89,55,1.52,broken clouds
724,Bundu,IN,23.1833,85.5833,86.22,69,62,10.98,broken clouds
725,Coihaique,CL,-45.5752,-72.0662,37.35,93,75,5.75,broken clouds
726,Eresos,GR,39.1667,25.9333,72.91,56,0,9.46,clear sky
727,Saurimo,AO,-9.6608,20.3916,71.49,59,84,2.95,broken clouds
728,Miki,JP,34.8,134.9833,83.88,48,18,4.07,few clouds
729,Bajil,YE,15.0584,43.2851,89.26,63,4,6.06,clear sky
730,Chai Nat,TH,15.1167,100.1,85.82,71,100,4.79,overcast clouds
731,Limbang,MY,4.75,115.0,89.71,77,61,3.87,broken clouds
732,Bonavista,CA,48.6499,-53.1147,55.11,94,99,13.13,overcast clouds
733,Mudanya,TR,40.3753,28.8822,68.09,50,0,3.51,clear sky
734,Catabola,AO,-12.15,17.2833,68.86,51,62,6.55,broken clouds
735,Estelle,US,29.8458,-90.1067,71.01,84,1,0.0,mist
736,Tarata,BO,-17.6167,-66.0167,59.68,66,30,3.42,scattered clouds
737,Afsin,TR,38.2477,36.914,63.03,23,0,2.01,clear sky
738,Cleveland,US,41.4995,-81.6954,67.01,61,1,9.22,clear sky
739,Morales,CO,2.757,-76.6172,58.41,88,24,1.95,few clouds
740,Deputatskiy,RU,69.3,139.9,25.74,72,88,12.21,overcast clouds
741,Izmir,TR,38.4622,27.0923,71.11,49,0,0.0,clear sky
742,Boyolangu,ID,-8.1181,111.8935,83.26,63,60,13.27,broken clouds
743,Mooresville,US,35.5849,-80.8101,59.32,87,4,0.34,clear sky
744,Turukhansk,RU,65.8167,87.9833,44.53,58,96,6.51,overcast clouds
745,Tiznit,MA,29.5833,-9.5,72.64,31,2,2.39,clear sky
746,Mehamn,NO,71.0357,27.8492,53.51,97,100,15.79,overcast clouds
747,Namibe,AO,-15.1961,12.1522,63.46,84,79,2.8,broken clouds
748,Bloemfontein,ZA,-29.1211,26.214,67.48,42,0,11.5,clear sky
749,Ilinskiy,RU,55.619,38.1182,50.52,87,90,11.18,overcast clouds
750,Faro,PT,37.0194,-7.9322,64.18,88,0,2.3,clear sky
751,Cumana,VE,10.4635,-64.1775,82.49,76,52,5.48,broken clouds
752,Puerto Rondon,CO,6.2805,-71.1,75.45,83,97,3.29,overcast clouds
753,Mustasaari,FI,63.1142,21.6822,48.15,87,0,5.75,clear sky
754,Bilma,NE,18.6853,12.9164,79.3,20,5,11.18,clear sky
755,Hirara,JP,24.8,125.2833,88.07,70,40,12.66,scattered clouds
756,Palana,RU,59.1167,159.9667,42.48,79,92,9.17,overcast clouds
757,Binabalian,PH,16.4202,119.9279,86.0,70,79,5.97,broken clouds
758,Hun,LY,29.1268,15.9477,69.01,68,12,4.21,few clouds
759,Linxia,CN,35.6003,103.2064,67.32,46,100,3.67,overcast clouds
760,Road Town,VG,18.4167,-64.6167,81.19,74,3,10.83,clear sky
761,Vagur,FO,61.4732,-6.8119,49.91,88,100,13.44,overcast clouds
762,San Jose De Las Lajas,CU,22.9614,-82.1511,72.52,90,6,5.99,clear sky
763,San Jose,US,37.3394,-121.895,61.11,80,40,5.75,smoke
764,Pucallpa,PE,-8.3791,-74.5539,77.04,100,75,2.3,broken clouds
765,Rosehearty,GB,57.697,-2.1132,56.26,96,100,14.83,overcast clouds
766,Tunceli,TR,39.1083,39.5471,61.66,27,0,0.56,clear sky
767,Middelburg,ZA,-25.7751,29.4648,66.83,29,5,12.1,clear sky
768,Darab,IR,28.7519,54.5444,88.75,10,0,2.89,clear sky
769,Novikovo,RU,51.1537,37.8879,50.94,79,100,12.95,overcast clouds
770,Anchorage,US,61.2181,-149.9003,36.19,81,1,4.0,clear sky
771,Havre-Saint-Pierre,CA,50.2334,-63.5986,57.56,94,90,14.97,mist
772,Semypolky,UA,50.7167,30.9333,51.94,81,1,9.4,clear sky
773,Taoudenni,ML,22.6783,-3.9836,88.32,13,33,7.02,scattered clouds
774,Coracora,PE,-15.0333,-73.7833,53.4,40,95,4.05,overcast clouds
775,Kimbe,PG,-5.5502,150.1429,81.91,85,78,1.43,moderate rain
776,Darnah,LY,32.767,22.6367,75.61,65,0,16.87,clear sky
777,Alcaniz,ES,41.05,-0.1333,65.08,57,86,3.24,overcast clouds
778,Creel,MX,27.75,-107.6333,51.24,91,0,2.86,clear sky
779,Onguday,RU,50.75,86.15,42.62,30,7,3.49,clear sky
780,Verkhoyansk,RU,67.5447,133.385,40.12,55,93,8.66,overcast clouds
781,Milyutinskaya,RU,48.6279,41.6679,50.88,72,21,16.8,few clouds
782,Soyo,AO,-6.1349,12.3689,75.25,84,93,7.67,overcast clouds
783,Atasu,KZ,48.6814,71.6433,61.29,26,100,23.2,light rain
784,Shimoda,JP,34.6667,138.95,73.76,57,2,18.48,clear sky
785,Meadow Lake,US,34.8014,-106.5436,65.12,62,98,5.23,overcast clouds
786,Riyadh,SA,24.6877,46.7219,86.14,20,98,14.38,overcast clouds
787,Ngawen,ID,-7.0032,111.3129,92.05,44,55,5.44,broken clouds
788,Sarangarh,IN,21.6,83.0833,85.15,69,94,15.48,overcast clouds
789,Ust-Ordynskiy,RU,52.805,104.7508,44.44,38,89,6.02,overcast clouds
790,Beyneu,KZ,45.3167,55.2,61.68,74,98,24.67,overcast clouds
791,Alyangula,AU,-13.8483,136.4192,85.87,62,75,3.44,broken clouds
792,Boden,SE,65.8252,21.6886,48.2,85,79,4.09,broken clouds
793,Magistralnyy,RU,56.1725,107.4458,39.29,76,100,4.65,light rain
794,Kenai,US,60.5544,-151.2583,39.15,84,1,3.44,clear sky
795,Batagay,RU,67.6333,134.6333,37.15,63,98,8.19,overcast clouds
796,Svetlogorsk,BY,52.6333,29.7333,45.66,83,6,7.36,clear sky
797,Cabedelo,BR,-6.9811,-34.8339,75.87,85,43,16.53,scattered clouds
798,Gweru,ZW,-19.45,29.8167,70.3,38,0,12.62,clear sky
799,Salinas,US,36.6777,-121.6555,60.89,79,90,6.91,overcast clouds
800,Markdale,CA,44.3168,-80.6497,57.29,96,97,8.39,overcast clouds
801,Rodrigues Alves,BR,-7.738,-72.6509,72.99,83,29,2.77,scattered clouds
802,Bandarbeyla,SO,9.4942,50.8122,88.93,50,8,19.77,clear sky
803,Rincon,US,32.296,-81.2354,69.85,93,1,0.0,clear sky
804,San Michele Al Tagliamento,IT,45.7644,12.9949,68.05,88,100,2.37,overcast clouds
805,Ludvika,SE,60.1496,15.1878,48.04,93,74,3.13,broken clouds
806,Zhoucheng,CN,35.9122,116.3117,74.44,78,99,9.71,overcast clouds
807,Boa Vista,BR,2.8197,-60.6733,78.78,78,0,3.44,clear sky
808,Port Augusta,AU,-32.5,137.7667,82.71,16,96,9.78,overcast clouds
809,San Gabriel,US,34.0961,-118.1058,68.16,82,90,1.01,overcast clouds
810,Dayong,CN,25.0209,118.2898,91.08,49,0,3.24,clear sky
811,Maragogi,BR,-9.0122,-35.2225,75.25,84,55,13.51,broken clouds
812,Vila Velha,BR,-20.3297,-40.2925,71.55,83,75,5.75,broken clouds
813,Iskateley,RU,67.6803,53.1512,39.7,87,100,12.17,overcast clouds
814,Kishorganj,BD,24.4333,90.7667,94.33,55,28,3.47,scattered clouds
815,Meulaboh,ID,4.1363,96.1285,78.8,84,100,4.14,overcast clouds
816,Shagonar,RU,51.5333,92.8,43.38,33,21,10.71,few clouds
817,Ushtobe,KZ,45.2514,77.9838,78.89,11,30,4.94,scattered clouds
818,Ahipara,NZ,-35.1667,173.1667,50.32,81,100,9.84,overcast clouds
819,Junction City,US,39.0286,-96.8314,77.81,38,1,9.22,clear sky
820,Verkhnyaya Maksakovka,RU,61.635,50.9674,41.02,81,20,8.95,few clouds
821,Udachnyy,RU,66.4167,112.4,33.82,83,100,16.84,overcast clouds
822,Matara,LK,5.9485,80.5353,80.92,76,100,17.98,overcast clouds
823,Labuhan,ID,-6.8844,112.2051,87.8,60,69,7.38,broken clouds
824,Madimba,TZ,-10.4,40.3333,79.21,61,8,5.08,clear sky
825,Lata,PT,40.1629,-8.3327,60.82,95,94,1.74,overcast clouds
826,Charters Towers,AU,-20.1,146.2667,88.97,23,2,15.77,clear sky
827,Galesburg,US,40.9478,-90.3712,70.79,73,10,1.01,clear sky
828,Maceio,BR,-9.6658,-35.7353,78.24,88,75,11.5,broken clouds
829,Buraydah,SA,26.326,43.975,82.85,21,31,5.39,scattered clouds
830,Arroyo,ES,41.6096,-4.7969,57.72,87,75,6.91,broken clouds
831,Nyeri,KE,-0.4201,36.9476,65.46,64,38,4.03,scattered clouds
832,Lahaina,US,20.8783,-156.6825,78.8,91,26,13.96,scattered clouds
833,Khuzhir,RU,53.1939,107.3397,45.66,42,10,6.26,clear sky
834,Chivacoa,VE,10.1603,-68.895,88.03,92,78,1.3,broken clouds
835,Tupiza,BO,-21.45,-65.7167,54.18,58,0,3.74,clear sky
836,Patitirion,GR,39.15,23.8667,75.38,61,0,5.32,clear sky
837,Sangolqui,EC,-0.3341,-78.4522,51.35,74,24,5.59,few clouds
838,Kjopsvik,NO,68.097,16.3742,55.17,80,87,8.99,overcast clouds
839,Srivardhan,IN,18.0333,73.0167,83.23,71,79,4.09,broken clouds
840,Solhan,TR,38.9634,41.0293,56.82,26,0,3.44,clear sky
841,Lenine,UA,45.2986,35.7771,62.08,59,29,12.82,scattered clouds
842,Ostersund,SE,63.1792,14.6357,48.65,76,0,12.66,clear sky
843,Lamar,US,33.6668,-95.5836,73.06,72,1,6.91,clear sky
844,Xam Nua,LA,20.4197,104.0439,74.77,85,67,2.95,broken clouds
845,Raha,IN,26.2333,92.5167,90.27,67,45,4.94,scattered clouds
846,Balkanabat,TM,39.5108,54.3671,69.33,43,0,7.38,clear sky
847,Konya,TR,38.1667,32.5,60.28,37,0,3.47,clear sky
848,Longyan,CN,25.1072,117.0225,94.51,38,0,0.56,clear sky
849,Ornskoldsvik,SE,63.2909,18.7153,45.55,100,90,0.0,fog
850,Rodeo,US,38.033,-122.2669,60.78,84,1,4.0,clear sky
851,Marsh Harbour,BS,26.5412,-77.0636,79.39,71,0,9.73,clear sky
852,Masallatah,LY,32.6167,14.0,69.94,66,92,10.38,overcast clouds
853,Bremerton,US,47.5673,-122.6326,63.39,89,90,3.0,mist
854,Bilibino,RU,68.0546,166.4372,30.16,97,100,12.68,light snow
855,Nongan,CN,44.382,125.1685,70.59,55,58,12.01,broken clouds
856,Robinson,US,31.4677,-97.1147,72.79,69,1,3.0,clear sky
857,Khani,GE,41.9563,42.9566,53.17,61,0,2.84,clear sky
858,Tarko-Sale,RU,64.9225,77.785,42.93,63,5,7.29,clear sky
859,Mareeba,AU,-17.0,145.4333,83.44,62,59,8.08,broken clouds
860,Police,PL,53.5521,14.5718,61.54,89,31,1.01,scattered clouds
861,Muros,ES,42.7762,-9.0603,64.17,93,100,7.16,overcast clouds
862,Krasnaya Gorka,RU,55.1962,56.6673,40.5,71,100,17.67,overcast clouds
863,Sovik,NO,65.9333,12.4667,60.91,59,0,3.44,clear sky
864,Aguadilla,PR,18.4275,-67.1541,79.59,91,6,8.84,clear sky
865,Kaka,TM,37.3482,59.6143,64.33,58,100,8.21,overcast clouds
866,Newcastle,AU,-32.9272,151.7765,66.78,59,20,16.11,few clouds
867,Oppdal,NO,62.5943,9.6912,45.63,91,80,15.14,broken clouds
868,Luan,CH,46.3592,6.9759,51.91,89,16,3.87,few clouds
869,Khvalynsk,RU,52.4906,48.1058,51.82,83,100,14.67,light rain
870,Meru,KE,0.0463,37.6559,69.58,51,5,6.31,clear sky
871,Marinette,US,45.1,-87.6307,59.45,100,1,0.0,clear sky
872,Koscian,PL,52.0883,16.6487,60.33,81,88,9.53,light rain
873,Siparia,TT,10.1333,-61.5,77.79,93,12,6.78,few clouds
874,Conceicao Do Araguaia,BR,-8.2578,-49.2647,80.73,52,75,3.02,broken clouds
875,San Matias,BO,-16.3667,-58.4,80.4,47,38,7.11,scattered clouds
876,Phalombe,MW,-15.8064,35.6507,78.04,46,47,4.97,scattered clouds
877,Ryotsu,JP,38.0833,138.4333,76.96,60,28,7.07,scattered clouds
878,Surt,LY,31.2089,16.5887,72.32,66,28,3.85,scattered clouds
879,Rochegda,RU,62.8,43.25,47.07,88,99,5.08,overcast clouds
880,Madang,PG,-5.2246,145.7966,84.63,71,100,7.07,overcast clouds
881,Humboldt,US,40.6665,-123.9178,54.14,77,8,4.52,clear sky
882,Rock Sound,BS,24.9,-76.2,81.52,75,91,12.53,overcast clouds
883,Mayo,US,38.8876,-76.5119,63.57,82,1,0.0,clear sky
884,Dover,US,39.1582,-75.5244,64.94,91,1,5.75,clear sky
885,Warri,NG,5.5167,5.75,74.93,94,80,1.92,broken clouds
886,Praia,CV,14.9215,-23.5087,77.54,88,20,5.75,few clouds
887,Minamata,JP,32.2167,130.4,83.71,61,15,3.71,few clouds
888,Peruibe,BR,-24.32,-46.9983,64.26,90,0,3.96,clear sky
889,Gotsu,JP,35.0,132.2167,77.14,69,19,8.3,few clouds
890,Agucadoura,PT,41.4318,-8.7804,64.49,95,100,11.65,light rain
891,Nanakuli,US,21.3906,-158.1547,80.55,73,75,5.75,broken clouds
892,Benalla,AU,-36.55,145.9833,63.99,55,50,6.49,scattered clouds
893,Karpogory,RU,64.0019,44.4451,46.11,89,100,3.96,overcast clouds
894,Tres Arroyos,AR,-38.3739,-60.2798,37.99,90,21,4.81,few clouds
895,Poum,NC,-20.2333,164.0167,72.36,66,8,17.16,clear sky
896,Knyaze-Volkonskoye,RU,48.4642,135.4567,70.14,58,100,10.6,light rain
